,Au-coated beam chamber,Barrel silicon,Barrel muRwell,Forward/backward silicon,Forward/backward MPGD,mRICH AeroGel,Forward AC-LGAD,Dual RICH,Backward AC-LGAD,Barrel AC-LGAD,Backward EMCal,Inner det. spt./service,DIRC,BECal,Active BCal Support,SC Magnet,Barrel HCal,Backward Field Return,Forward EMCal,Forward LHCal
441,0.008051920000000035,0.0004231699999999658,0.0,0.002364610000000005,0.002134499999999954,0.02894091575562707,0.0,0.0,0.01908334180064298,0.0,0.8739678672025722,0.11618817363344114,0.05513279099678514,0.0,0.0,0.0,0.0,4.894546279742762,0.0,0.0
442,0.00801295999999999,0.00042111999999996583,0.0,0.0023654200000000885,0.0021350999999998916,0.02848394983922837,0.0,0.0,0.019043376205787763,0.0,0.8736541061093247,0.1156309710610931,0.08133968167202577,0.0,0.0,0.0,0.0,4.897572157556266,0.0,0.0
443,0.00797420000000003,0.0004190899999999848,0.0,0.002366109999999963,0.002135800000000021,0.030599990996784624,0.0,0.0,0.01901606398713817,0.0,0.8757201630225082,0.1150759678456591,0.1106713344051462,0.0,0.0,0.0,0.0,4.90025349839228,0.0,0.0
444,0.007935639999999954,0.0004170700000000766,0.0,0.002366789999999964,0.0021365000000000967,0.03352013729903529,0.0,0.0,0.01903358295819932,0.0,0.877405289389068,0.1145247556270087,0.14240125401929316,0.0,0.0,0.0,0.0,4.9003850257234705,0.0,0.0
445,0.007897289999999982,0.00041504000000001755,0.0,0.0023675699999999716,0.0021371000000000844,0.034321410289389,0.0,0.0,0.019162797427652756,0.0,0.8785455704180061,0.11397576848874669,0.1741449967845654,0.0,0.0,0.0,0.0,4.902602135048234,0.0,0.0
446,0.007859119999999999,0.00041304000000002596,0.0,0.002368340000000019,0.002137799999999893,0.03546743215434091,0.0,0.0,0.019117642443729932,0.0,0.878938590032154,0.11342976848874786,0.20559640514469302,0.0,0.0,0.0,0.0,4.903519160771707,0.0,0.0
447,0.007821160000000034,0.0004110399999999667,0.0,0.00236909999999994,0.002138500000000005,0.03631362926045022,0.0,0.0,0.01919525209003218,0.0,0.8780715469453377,0.11288674598070769,0.2367515434083607,0.0,0.0,0.0,0.0,4.905051771704178,0.0,0.0
448,0.007783389999999996,0.0004090599999999993,0.0,0.002369850000000036,0.0021391999999999124,0.03695574244373002,0.0,0.0,0.019160838263665478,0.0,0.8778742279742756,0.11234626688103011,0.2676007395498392,0.0,0.0,0.0,0.0,4.909013160771707,0.0,0.0
449,0.0077458100000000005,0.00040708999999996935,0.0,0.002370600000000056,0.0021399000000000487,0.03872610771704169,0.0,0.0,0.019509905144694507,0.0,0.8777590083601288,0.11180883922829576,0.29814398070739623,0.0,0.0,0.0,0.0,4.907459691318328,0.0,0.0
450,0.007708430000000053,0.00040511999999996804,0.0,0.0023714500000000284,0.0021404999999999133,0.04509413954983927,0.0,0.0,0.0198189225080386,0.0,0.8775120971061088,0.11127375562701058,0.3284012765273312,0.0,0.0,0.0,0.0,4.909031800643087,0.0,0.0
451,0.007671240000000041,0.00040316999999995967,0.0,0.002372189999999965,0.0021413000000001306,0.04515603311897092,0.0,0.0,0.02017086816720267,0.0,0.8786747260450153,0.11074177170418043,0.35837228617363426,0.0,0.0,0.0,0.0,4.909330530546621,0.0,0.0
452,0.007634239999999976,0.00040122000000004064,0.0,0.0023730400000000172,0.00214200000000001,0.04338649163987135,0.0,0.0,0.01986341479099673,0.0,0.8807765871382639,0.11021261414790928,0.38804940192926085,0.0,0.0,0.0,0.0,4.909706231511249,0.0,0.0
453,0.007597440000000031,0.00039927999999993854,0.0,0.002373780000000065,0.0021428000000000298,0.04321104340836007,0.0,0.0,0.019644620578778138,0.0,0.881954878456592,0.10968569453376165,0.41742587459807123,0.0,0.0,0.0,0.0,4.912119347266878,0.0,0.0
454,0.007560819999999991,0.00039736000000001326,0.0,0.00237462000000002,0.002143499999999946,0.0417792964630225,0.0,0.0,0.01955063311897111,0.0,0.8807522913183277,0.10916146945337746,0.4465334469453366,0.0,0.0,0.0,0.0,4.914940517684883,0.0,0.0
455,0.007524389999999972,0.0003954500000000376,0.0,0.0023754600000000046,0.002144200000000051,0.03662650643086805,0.0,0.0,0.019538371382636706,0.0,0.8801654292604493,0.10864063022508175,0.4753539517684886,0.0,0.0,0.0,0.0,4.9158414308681655,0.0,0.0
456,0.007488149999999962,0.00039354000000007845,0.0,0.0023763099999999423,0.0021449999999999803,0.03357107845659175,0.0,0.0,0.019403972990353666,0.0,0.8798747684887455,0.1081223344051443,0.5038953922829588,0.0,0.0,0.0,0.0,4.9202615755627,0.0,0.0
457,0.007452100000000034,0.0003916499999999691,0.0,0.0023771500000000587,0.0021456999999999414,0.032242016720257234,0.0,0.0,0.019339343729903515,0.0,0.8800353450160772,0.10760654340836129,0.5321456816720258,0.0,0.0,0.0,0.0,4.923744919614146,0.0,0.0
458,0.007416230000000021,0.0003897699999999612,0.0,0.002378000000000077,0.002146499999999959,0.03124965755627,0.0,0.0,0.019360445659164165,0.0,0.8803076315112544,0.10709348874598057,0.5601437427652727,0.0,0.0,0.0,0.0,4.924937620578772,0.0,0.0
459,0.007380549999999997,0.0003878899999999923,0.0,0.0023788599999999827,0.0021471999999999897,0.03468542797427651,0.0,0.0,0.01927912379421231,0.0,0.8808780639871384,0.10658318649517651,0.587850083601287,0.0,0.0,0.0,0.0,4.92610971061093,0.0,0.0
460,0.007345060000000012,0.0003860199999999618,0.0,0.00237972000000008,0.0021479999999999833,0.036602341800643014,0.0,0.0,0.019290507717041883,0.0,0.8831644244372987,0.10607528938906785,0.6141531028938896,0.0,0.0,0.0,0.0,4.926513154340837,0.0,0.0
461,0.007309739999999992,0.0003841699999999875,0.0,0.002380590000000009,0.002148800000000053,0.03905744051446943,0.0,0.0,0.01915506881028932,0.0,0.8833804832797437,0.10557008038585136,0.6308943279742774,0.0,0.0,0.0,0.0,4.928383479099683,0.0,0.0
462,0.00727461000000003,0.0003823199999999742,0.0,0.0023814699999999966,0.0021496000000000588,0.04415676205787775,0.0,0.0,0.019265372990353684,0.0,0.8826959356913182,0.1050675305466231,0.643957836012863,0.0,0.0,0.0,0.0,4.931405379421219,0.0,0.0
463,0.007239669999999985,0.00038048000000002156,0.0,0.00238235000000002,0.002150500000000029,0.04337125498392272,0.0,0.0,0.019125663987138296,0.0,0.8828736694533763,0.10456752090032106,0.6540304630225104,0.0,0.0,0.0,0.0,4.9328014180064255,0.0,0.0
464,0.007204900000000031,0.000378660000000002,0.0,0.0023832499999999557,0.002151289999999948,0.042427778778135125,0.0,0.0,0.01933966109324757,0.0,0.8829487430868168,0.10407051446945281,0.6598293151125398,0.0,0.0,0.0,0.0,4.935265501607718,0.0,0.0
465,0.00717030999999999,0.0003768400000000024,0.0,0.0023841700000000587,0.0021520799999998983,0.04228802250803866,0.0,0.0,0.019329236334405232,0.0,0.8829020485530544,0.10357553697749167,0.6662514437299036,0.0,0.0,0.0,0.0,4.9375829163987115,0.0,0.0
466,0.0071359099999999814,0.00037502999999999495,0.0,0.002385090000000055,0.002152970000000051,0.04116583922829568,0.0,0.0,0.019295225723472753,0.0,0.8829744752411579,0.10308339549839118,0.6777750868167205,0.0,0.0,0.0,0.0,4.940151897106108,0.0,0.0
467,0.00710168000000004,0.00037322999999995967,0.0,0.0023860199999999887,0.002153769999999968,0.0397013556270097,0.0,0.0,0.01972170610932477,0.0,0.8836865533762068,0.10259399678456416,0.6939018488745998,0.0,0.0,0.0,0.0,4.941772990353698,0.0,0.0
468,0.007067619999999979,0.0003714500000000431,0.0,0.0023869700000000342,0.002154659999999987,0.038544629581993506,0.0,0.0,0.020086929903537033,0.0,0.8841505315112542,0.10210633762057975,0.7124789228295805,0.0,0.0,0.0,0.0,4.942522173633443,0.0,0.0
469,0.007033749999999982,0.0003696600000000468,0.0,0.002387920000000033,0.0021554699999999684,0.03366114533762057,0.0,0.0,0.02000013536977495,0.0,0.8839322408360134,0.10162248874598057,0.7333812090032177,0.0,0.0,0.0,0.0,4.9445890032154285,0.0,0.0
470,0.007000050000000006,0.00036788999999996623,0.0,0.0023888900000000705,0.0021563699999999214,0.03176648778135056,0.0,0.0,0.01983443890675242,0.0,0.8846092591639871,0.1011402733118969,0.747965376205789,0.0,0.0,0.0,0.0,4.944900225080388,0.0,0.0
471,0.00696652999999998,0.00036613000000004694,0.0,0.0023898499999999868,0.0021571900000000484,0.030772783601286074,0.0,0.0,0.019769859163987193,0.0,0.8852952006430864,0.10066068167202458,0.7557521286173643,0.0,0.0,0.0,0.0,4.9458643729903535,0.0,0.0
472,0.006933180000000029,0.00036437000000001923,0.0,0.0023908399999999445,0.00215810999999997,0.029507078778135062,0.0,0.0,0.01961253536977489,0.0,0.886046966237941,0.10018412540193034,0.757214594855306,0.0,0.0,0.0,0.0,4.949143794212226,0.0,0.0
473,0.0068999999999999565,0.00036263000000007987,0.0,0.0023918400000000157,0.002159029999999994,0.028753532797427643,0.0,0.0,0.019463112540192867,0.0,0.8867350282958205,0.09970903536977427,0.7449383311897113,0.0,0.0,0.0,0.0,4.949763022508046,0.0,0.0
474,0.0068669999999999825,0.00036089000000000433,0.0,0.0023928399999999864,0.0021599700000000874,0.0278405530546623,0.0,0.0,0.01947757942122188,0.0,0.887403022829582,0.09923737299035329,0.7241461414790997,0.0,0.0,0.0,0.0,4.9527160771704235,0.0,0.0
475,0.006834159999999965,0.0003591800000000327,0.0,0.002393849999999977,0.0021608099999999887,0.02685080257234729,0.0,0.0,0.019369259163987115,0.0,0.887547838585208,0.09876773311897147,0.698535446945338,0.0,0.0,0.0,0.0,4.954567446945339,0.0,0.0
476,0.006801499999999955,0.0003574600000000195,0.0,0.0023948700000000836,0.0021617699999999813,0.026485772990353665,0.0,0.0,0.019398359807073905,0.0,0.8877421192926043,0.09830043086816742,0.6698806913183282,0.0,0.0,0.0,0.0,4.956936318327975,0.0,0.0
477,0.006769009999999987,0.0003557499999999785,0.0,0.002395910000000042,0.002162729999999922,0.0259228720257235,0.0,0.0,0.019363713504823236,0.0,0.888152644694534,0.09783582958199266,0.6399489421221862,0.0,0.0,0.0,0.0,4.9610017620578795,0.0,0.0
478,0.006736690000000038,0.0003540499999999695,0.0,0.0023969499999999594,0.002163610000000059,0.02561347363344047,0.0,0.0,0.01947522572347269,0.0,0.888702380064309,0.09737374276527333,0.6090022765273306,0.0,0.0,0.0,0.0,4.9652188360128635,0.0,0.0
479,0.0067045299999999725,0.00035236000000005326,0.0,0.002398020000000032,0.0021645899999999645,0.02611334983922829,0.0,0.0,0.0193281971061093,0.0,0.8889013967845659,0.09691377813504831,0.5792866688102893,0.0,0.0,0.0,0.0,4.96610910289389,0.0,0.0
480,0.006672550000000009,0.00035067999999998517,0.0,0.0023990800000000386,0.0021655899999999343,0.027112079742765322,0.0,0.0,0.019386794533761985,0.0,0.8883510360128622,0.09645628295819964,0.5495932540192932,0.0,0.0,0.0,0.0,4.967978472668808,0.0,0.0
481,0.006640729999999986,0.0003490100000000324,0.0,0.002400159999999943,0.002166499999999979,0.027382449839228364,0.0,0.0,0.01938612186495175,0.0,0.8853121022508028,0.09600135048231584,0.5198838874598064,0.0,0.0,0.0,0.0,4.972512736334402,0.0,0.0
482,0.006609080000000032,0.0003473399999999842,0.0,0.002401249999999972,0.0021675299999999436,0.02736091768488752,0.0,0.0,0.019490148874598108,0.0,0.8769592768488735,0.09554855305466281,0.4901890836012863,0.0,0.0,0.0,0.0,4.973478781350481,0.0,0.0
483,0.006577590000000018,0.0003456799999999663,0.0,0.0024023600000000625,0.002168470000000011,0.027703140836012836,0.0,0.0,0.020069558199356935,0.0,0.8623137893890673,0.12774729260450124,0.4604753022508046,0.0,0.0,0.0,0.0,4.973792604501611,0.0,0.0
484,0.006546259999999966,0.000344050000000015,0.0,0.002403460000000069,0.002169529999999911,0.027456961414791044,0.0,0.0,0.02033234823151126,0.0,0.842248863022508,0.19156255627009633,0.43075420257234787,0.0,0.0,0.0,0.0,4.975368842443732,0.0,0.0
485,0.006515100000000052,0.00034240999999991285,0.0,0.002404590000000004,0.002170500000000044,0.02764854115755628,0.0,0.0,0.01998314758842442,0.0,0.818071579421222,0.25513576848874486,0.4010453729903549,0.0,0.0,0.0,0.0,4.976873279742767,0.0,0.0
486,0.006484109999999975,0.0003407699999999894,0.0,0.0024057299999999887,0.0021715900000000687,0.028144537620578745,0.0,0.0,0.019967734726688127,0.0,0.7896768138263666,0.27892578135048285,0.3713021607717031,0.0,0.0,0.0,0.0,4.979595980707396,0.0,0.0
487,0.006453269999999969,0.0003391600000000024,0.0,0.0024068800000000687,0.0021725899999999326,0.029250087138263662,0.0,0.0,0.01986163086816726,0.0,0.7574544720257236,0.27857316720257197,0.3415398199356916,0.0,0.0,0.0,0.0,4.981551623794207,0.0,0.0
488,0.0064226000000000135,0.0003375399999999513,0.0,0.002408040000000085,0.002173619999999897,0.029714216398713935,0.0,0.0,0.019765738263665546,0.0,0.7210721231511256,0.27822402893890574,0.3117637073954991,0.0,0.0,0.0,0.0,4.983497067524116,0.0,0.0
489,0.006392079999999963,0.0003359400000000059,0.0,0.0024092200000000027,0.002174760000000114,0.029584724758842364,0.0,0.0,0.019631303215434055,0.0,0.6828309977491961,0.27787789389067497,0.28196363022508053,0.0,0.0,0.0,0.0,4.984027971061095,0.0,0.0
490,0.006361730000000023,0.0005502699999999812,0.0,0.0024104099999999297,0.0021757900000000975,0.029568939549839215,0.0,0.0,0.019621015755626962,0.0,0.6418426003215434,0.2775353054662385,0.2521558456591628,0.0,0.0,0.0,0.0,4.984917225080384,0.0,0.0
491,0.006331539999999966,0.0006655100000000375,0.0,0.0024116000000000094,0.0021768499999999125,0.030089267845659257,0.0,0.0,0.01960141543408353,0.0,0.5982715948553058,0.27719569453376214,0.22229194533761976,0.0,0.0,0.0,0.0,4.988530241157558,0.0,0.0
492,0.006301499999999971,0.0006623600000000016,0.0,0.0024128100000000065,0.002177930000000097,0.030427030546623712,0.0,0.0,0.01938273890675237,0.0,0.5539040292604499,0.24526711575562699,0.1923990578778132,0.0,0.0,0.0,0.0,4.9911347202572385,0.0,0.0
493,0.006271619999999969,0.000659220000000068,0.0,0.002414039999999963,0.0021790199999999257,0.030191168810289465,0.0,0.0,0.01930221800643083,0.0,0.5093366135048233,0.18009913504823138,0.16250101607717027,0.0,0.0,0.0,0.0,4.993294244372991,0.0,0.0
494,0.006241900000000019,0.0006560899999999538,0.0,0.002415279999999991,0.002180130000000025,0.030099969453376216,0.0,0.0,0.01907105852090031,0.0,0.46507032443729857,0.11517486816720313,0.13642663987138237,0.0,0.0,0.0,0.0,4.9951217781350525,0.0,0.0
495,0.006212330000000043,0.0006529899999999358,0.0,0.0024165200000000123,0.002181360000000033,0.029631626045016023,0.0,0.0,0.018907237620578846,0.0,0.4212255086816721,0.08987564308681617,0.1223088135048237,0.0,0.0,0.0,0.0,4.99902877491962,0.0,0.0
496,0.006182920000000037,0.0006498999999999941,0.0,0.0024177900000000065,0.002182490000000018,0.03014481607717038,0.0,0.0,0.01856726398713826,0.0,0.3794086430868164,0.08945512218649582,0.11515961736334412,0.0,0.0,0.0,0.0,5.004300022508042,0.0,0.0
497,0.00615367,0.0006468100000000454,0.0,0.0024190699999999997,0.0021836500000000075,0.02960203183279738,0.0,0.0,0.018018341157556267,0.0,0.3369049675241156,0.089036861414791,0.11328909646302276,0.0,0.0,0.0,0.0,5.0069859196141495,0.0,0.0
498,0.006124570000000049,0.00064374999999993,0.0,0.0024203599999999843,0.0021847200000000965,0.029547415112540103,0.0,0.0,0.01726188456591641,0.0,0.2938470942122186,0.08862081382636672,0.11275334405144644,0.0,0.0,0.0,0.0,5.007553122186494,0.0,0.0
499,0.0060956199999999796,0.0006407100000000382,0.0,0.002421659999999947,0.0021859100000000044,0.02937221864951771,0.0,0.0,0.016136329903536993,0.0,0.25085521318327964,0.08820694276527313,0.11222039871382661,0.0,0.0,0.0,0.0,5.010707504823149,0.0,0.0
500,0.006066820000000017,0.0006376900000000215,0.0,0.002422979999999974,0.0021871099999999487,0.028675478456591692,0.0,0.0,0.015046633762057893,0.0,0.20844567202572334,0.08779531028938925,0.11169024758842394,0.0,0.0,0.0,0.0,5.012622604501609,0.0,0.0
501,0.006038180000000003,0.00063466999999997,0.0,0.0024243200000000163,0.0021883300000000456,0.02895102186495172,0.0,0.0,0.01388866141479101,0.0,0.16713788199356905,0.08286589678456585,0.11116292540192935,4.323794212229837e-05,0.0,0.0,0.0,5.01717747909968,0.0,0.0
502,0.006009680000000015,0.0006316799999999644,0.0,0.002425659999999985,0.0021895799999999774,0.028861241157556353,0.0,0.0,0.01270118424437297,0.0,0.12943665498392273,0.08253604887459814,0.11063831897106147,0.0002683569131828323,0.0,0.0,0.0,5.020632591639876,0.0,0.0
503,0.005981339999999961,0.0006287000000000254,0.0,0.002427019999999982,0.002190739999999962,0.02849676527331196,0.0,0.0,0.011481832475884267,0.0,0.09895842733118979,0.0794655241157555,0.11011648681672026,0.0005206237942121383,0.0,0.0,0.0,5.023976591639868,0.0,0.0
504,0.005953139999999969,0.0006257400000000031,0.0,0.0024284000000000605,0.002192019999999909,0.02913982347266885,0.0,0.0,0.010260691318327991,0.0,0.07360212958199358,0.0788460832797427,0.10959750289389086,0.0008058167202571465,0.0,0.0,0.0,5.026242704180062,0.0,0.0
505,0.005925100000000014,0.0006227899999999816,0.0,0.002429780000000036,0.002193330000000002,0.029213484244372923,0.0,0.0,0.009233309003215492,0.0,0.052286109646302224,0.07847969678456587,0.1090811752411576,0.026335128617363368,0.0,0.0,0.0,5.029515305466242,0.0,0.0
506,0.005897199999999983,0.0006198599999999955,0.0,0.0024311900000000145,0.002194550000000014,0.029932800964630232,0.0,0.0,0.008202175562700927,0.0,0.03508442443729904,0.07811527620578779,0.10856755176848876,0.24208020578778117,0.0,0.0,0.0,5.03229126045016,0.0,0.0
507,0.005869450000000039,0.0006169499999999625,0.0,0.0024325999999999983,0.002195800000000062,0.03008382090032148,0.0,0.0,0.00702551318327975,0.0,0.021309459807074008,0.0777527909967846,0.10805668263665577,0.5119959678456592,0.0,0.0,0.0,5.035776173633442,0.0,0.0
508,0.005841849999999976,0.0006140400000000405,0.0,0.0024340400000000192,0.002197169999999993,0.029942846302250775,0.0,0.0,0.0060613527331189535,0.0,0.011377309967845646,0.07739216205787769,0.10754855369774943,0.7980197749196138,0.0,0.0,0.0,5.039050964630226,0.0,0.0
509,0.005814390000000011,0.0006111599999999344,0.0,0.0024354900000001034,0.0021984599999999507,0.02998282990353695,0.0,0.0,0.005637778778135073,0.0,0.005008123151125379,0.07703355916398706,0.10704305466237976,1.1020132893890668,0.0,0.0,0.0,5.041083022508038,0.0,0.0
510,0.00578707999999996,0.0006082899999999948,0.0,0.002436949999999989,0.002199780000000047,0.028394118971061096,0.0,0.0,0.0027703569131832875,0.0,0.0015823025723472536,0.07667678327974276,0.10654029839228277,1.4260929787781345,0.0,0.0,0.0,5.041655755627011,0.0,0.0
511,0.005759910000000032,0.0006054300000000205,0.0,0.0024384399999999775,0.002201120000000034,0.02793072090032143,0.0,0.0,4.698392283009056e-06,0.0,0.00013336816720257993,0.07632197974276517,0.10604010128617371,1.7443632990353684,0.0,0.0,0.0,5.043646012861741,0.0,0.0
512,0.005732889999999992,0.0006025899999999706,0.0,0.0024399400000000883,0.0022024799999999234,0.02811484565916404,0.0,0.0,0.0,0.0,0.0,0.07596900321543418,0.1055329726688101,1.7751163395498397,0.0,0.0,0.0,5.04670032154341,0.0,0.0
513,0.005706009999999978,0.0005997699999999943,0.0,0.0024414400000000707,0.0022037799999999157,0.030774544051447028,0.0,0.0,0.0,0.0,0.0,0.07561795819935682,0.10502978360128595,1.729761762379422,0.0,0.0,0.0,5.050610482315113,0.0,0.0
514,0.0056792699999999655,0.0005969600000000829,0.0,0.0024429699999999237,0.002205199999999982,0.030666611897106205,0.0,0.0,0.0,0.0,0.0,0.07526875466237953,0.10453196334405154,1.7031155369774904,0.0,0.0,0.0,5.055704372990356,0.0,0.0
515,0.005652680000000026,0.000594159999999953,0.0,0.0024445199999999917,0.0022065399999999513,0.031050962057877874,0.0,0.0,0.0,0.0,0.0,0.07492143183279737,0.10403801736334417,1.6747885376205793,0.0,0.0,0.0,5.057431221864951,0.0,0.0
516,0.005626230000000017,0.0005913700000000147,0.0,0.0024460899999999564,0.002208010000000045,0.030709216077170358,0.0,0.0,0.0,0.0,0.0,0.07457595305466244,0.10354723858520888,1.6440774035369772,0.0,0.0,0.0,5.060356623794215,0.0,0.0
517,0.005599909999999979,0.0005886100000000415,0.0,0.0024476699999999574,0.0022094100000000436,0.03601988360128615,0.0,0.0,0.0,0.0,0.0,0.07423228231511278,0.10307412797427631,1.6106490707395507,0.0,0.0,0.0,5.065030289389068,0.0,0.0
518,0.005573739999999995,0.0005858599999999815,0.0,0.0024492600000000095,0.0022108399999999917,0.033299365594855385,0.0,0.0,0.0,0.0,0.0,0.07389054662379423,0.10259908745980695,1.5750640012861732,0.0,0.0,0.0,5.068210257234729,0.0,0.0
519,0.005547710000000033,0.0005831199999999873,0.0,0.0024508699999999895,0.0022123000000000576,0.03269119710610929,0.0,0.0,0.0,0.0,0.0,0.07355059099678458,0.10212476527331188,1.7452282247588415,0.0,0.0,0.0,5.071648520900322,0.0,0.0
520,0.00552181000000002,0.0005804000000000295,0.0,0.0024525099999999087,0.0022137800000000974,0.027253451125401847,0.0,0.0,0.0,0.0,0.0,0.0732124151125402,0.10165227331189719,1.750161720578777,0.0,0.0,0.0,5.074458971061093,0.0,0.0
521,0.0054960600000000205,0.0005776900000000213,0.0,0.0024541499999999284,0.002215299999999979,0.023114645016077264,0.0,0.0,0.0,0.0,0.0,0.07287610192926036,0.1011816974276528,1.7207521369774905,0.0,0.0,0.0,5.079057041800641,0.0,0.0
522,0.0054704400000000234,0.000575,0.0,0.002455809999999975,0.0022167499999999184,0.020108141800643152,0.0,0.0,0.0,0.0,0.0,0.0725415974276531,0.100710796463022,1.6992543903536976,0.0,0.0,0.0,5.083388971061091,0.0,0.0
523,0.005444950000000003,0.0005723300000000089,0.0,0.0024574899999999754,0.002218330000000034,0.018433997427652695,0.0,0.0,0.0,0.0,0.0,0.07220885852090025,0.10024169517684911,1.6763259501607717,0.0,0.0,0.0,5.084078231511256,0.0,0.0
524,0.0054196099999999706,0.00056966000000001,0.0,0.002459190000000026,0.002219839999999954,0.017546899035369823,0.0,0.0,0.0,0.0,0.0,0.07187790932475868,0.09977504983922866,1.6518386585209004,0.0,0.0,0.0,5.087306527331188,0.0,0.0
525,0.005394399999999973,0.0005669999999999807,0.015324199999999948,0.002460899999999964,0.0022214000000002967,0.015985765594855053,0.0,0.0,0.0,0.0,0.0,0.07154882057877815,0.09931089389067513,1.6253989028938909,0.0,0.0,0.0,5.091290353697752,0.0,0.0
526,0.005369320000000009,0.0005643699999999833,0.03028711000000011,0.00246269999999979,0.0013924581993571272,0.014747776848874565,0.0,0.0,0.0,0.0,0.0,0.07122150932475847,0.09884919614147941,1.598286877813503,0.0,0.0,0.0,5.096262090032153,0.0,0.0
527,0.00534437999999998,0.0005617500000000379,0.031013469999999765,0.0018483000000001082,0.000772720257234856,0.013791252733118972,0.0,0.0,0.0,0.0,0.0,0.07089584083601287,0.09839003536977482,1.7463092604501618,0.0,0.0,0.0,5.096180128617355,0.0,0.0
528,0.0053195699999999905,0.0005591399999999771,0.031829790000000246,0.0018495999999999513,0.0003550633440513734,0.013314904823151182,0.0,0.0,0.0,0.0,0.0,0.07057189967845656,0.09793335691318311,1.7319725594855317,0.0,0.0,0.0,5.099609549839226,0.0,0.0
529,0.005294890000000035,0.0005565499999999933,0.031682159999999814,0.001851000000000158,5.1771061093233706e-05,0.012719047266881077,0.0,0.0,0.0,0.0,0.0,0.0702496331189709,0.09747922508038591,1.714942990353698,0.0,0.0,0.0,5.106908553054659,0.0,0.0
530,0.0052703499999999836,0.0005539700000000607,0.03153528000000011,0.0018522999999997028,0.0,0.012168492282958257,0.0,0.0,0.0,0.0,0.0,0.06992925080385894,0.09702745659163942,1.6970496848874592,0.0,0.0,0.0,5.1105309003215496,0.0,0.0
531,0.005245940000000004,0.0008271099999999643,0.03138924999999979,0.0018537000000001455,0.0,0.011446665594855271,0.0,0.0,0.0,0.0,0.0,0.06961096141479158,0.0965777234726684,1.6782600964630219,0.0,0.0,0.0,5.116709131832803,0.0,0.0
532,0.005221659999999971,0.0008232800000000286,0.027912160000000158,0.0018550999999998735,0.0,0.010862712218649588,0.0,0.0,0.0,0.0,0.0,0.06929384983922782,0.09613093890675281,1.6582886913183277,0.0,0.0,0.0,5.120611704180064,0.0,0.0
533,0.00519750999999997,0.0008194700000000452,0.03030032000000017,0.0018564999999995599,0.0,0.010708452733118962,0.0,0.0,0.0,0.0,0.0,0.06897906881028952,0.09568594533762045,1.6369310610932473,0.0,0.0,0.0,5.12470540192926,0.0,0.0
534,0.005173490000000002,0.0008156800000000391,0.030313830000000114,0.001857999999999943,0.0,0.0104020562700965,0.0,0.0,0.0,0.0,0.0,0.0686650787781353,0.09524420578778099,1.617794861736335,0.0,0.0,0.0,5.128840803858518,0.0,0.0
535,0.005149599999999981,0.0008119200000000579,0.030327779999999936,0.0018593000000000082,0.0,0.010085750803858463,0.0,0.0,0.0,0.0,0.0,0.06835340803858493,0.09480431832797467,1.7308784372990362,0.0,0.0,0.0,5.132394533762055,0.0,0.0
536,0.005125840000000032,0.0008081699999999995,0.030341889999999795,0.0018608000000003844,0.0,0.00998521414791001,0.0,0.0,0.0,0.0,0.0,0.06804332700964572,0.09436687138263689,1.7250993344051457,0.0,0.0,0.0,5.136025337620581,0.0,0.0
537,0.005102200000000004,0.0008044500000000078,0.012314349999999896,0.0018622999999999557,0.0,0.009409758199356858,0.0,0.0,0.0,0.0,0.0,0.06773500932475868,0.0939316434083606,1.7106492601286174,0.0,0.0,0.0,5.13888800643087,0.0,0.0
538,0.005078700000000033,0.0008007399999999387,0.0017407200000000792,0.0018637799999999243,0.0,0.009336059228295831,0.0,0.0,0.0,0.0,0.0,0.06742826765273292,0.09349895884244404,1.6956890122186503,0.0,0.0,0.0,5.142762411575559,0.0,0.0
539,0.0050553200000000185,0.0007970499999999676,0.0017327100000000028,0.001865280000000075,0.0,0.009222808617363257,0.0,0.0,0.0,0.0,0.0,0.06712323170417986,0.09306852057877849,1.6800345646302257,0.0,0.0,0.0,5.149111446945334,0.0,0.0
540,0.005032069999999962,0.0007933799999999963,0.0017247399999999894,0.001866800000000092,0.0,0.008762324951768498,0.0,0.0,0.0,0.0,0.0,0.06681990787781376,0.09264040482315075,1.6635451311897105,0.0,0.0,0.0,5.152484598070739,0.0,0.0
541,0.005008939999999976,0.0007897400000000335,0.0017168099999999922,0.0018683300000000309,0.0,0.008508182186495173,0.0,0.0,0.0,0.0,0.0,0.06651816951768441,0.09221463858520916,1.6461865723472673,0.0,0.0,0.0,5.1553159807073925,0.0,0.0
542,0.004985940000000019,0.000786109999999997,0.0017089299999999644,0.0018698800000000616,0.0,0.00804689080385843,0.0,0.0,0.0,0.0,0.0,0.06621803344051483,0.09179120160771664,1.622306936977492,0.0,0.0,0.0,5.159357041800645,0.0,0.0
543,0.004963059999999977,0.0007825100000000045,0.0017010900000000257,0.0018714400000000584,0.0,0.007703797749196106,0.0,0.0,0.0,0.0,0.0,0.06591959839228267,0.0913700852090036,1.7296671324758848,0.0,0.0,0.0,5.167614244372992,0.0,0.0
544,0.004940310000000004,0.0007789199999999729,0.0016932899999999836,0.0018730300000000186,0.0,0.007091624437299111,0.0,0.0,0.0,0.0,0.0,0.06562284099678507,0.0909511376205781,1.7194740559485526,0.0,0.0,0.0,5.171522668810299,0.0,0.0
